filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,clingo_sec,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,heuristic2,9.3606,9.35917,112132096,15530196992,15642329088,117,157
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,heuristic3,13.5791,13.5786,112132096,15530196992,15642329088,115,155
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,heuristic4,1099.44,1099.46,112132096,15530196992,15642329088,106,146
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,cleanup_device,0.0432129,0.042784,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,total,1145.63,-1,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,read_instance,0.233887,-1,107937792,15534391296,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,alloc_graph,0.164551,0.147456,110034944,15532294144,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,scc,3.62646,3.62714,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,topo_sort,0.388428,0.387072,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,backbone,5.19849,5.20442,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,wcc,0.232422,0.23152,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,wcc_grouped,0.422363,0.421952,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,heuristic1,12.9036,12.9033,112132096,15530196992,15642329088,139,168
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,heuristic2,13.0532,13.054,112132096,15530196992,15642329088,124,153
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,heuristic3,17.6306,17.6302,112132096,15530196992,15642329088,115,144
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,heuristic4,1102.94,1102.96,112132096,15530196992,15642329088,109,138
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,cleanup_device,0.041748,0.041344,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.40r9.cnf,all,500,700,123,123,72.1,1,994,62,17,total,1157.55,-1,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,read_instance,0.254883,-1,107937792,15534391296,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,alloc_graph,0.167236,0.150752,110034944,15532294144,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,scc,3.90405,3.90458,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,topo_sort,0.376465,0.375584,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,backbone,5.13794,5.14675,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,wcc,0.235107,0.235136,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,wcc_grouped,0.363281,0.36368,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,heuristic1,12.4441,12.4445,112132096,15530196992,15642329088,131,164
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,heuristic2,9.69214,9.692,112132096,15530196992,15642329088,123,156
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,heuristic3,13.0852,13.0849,112132096,15530196992,15642329088,107,140
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,heuristic4,959.001,959.019,112132096,15530196992,15642329088,96,129
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,cleanup_device,0.0427246,0.042656,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.50r10.cnf,all,500,750,118,132,150.04,1,998,70,17,total,1005.35,-1,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,read_instance,0.263428,-1,107937792,15534391296,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,alloc_graph,0.165771,0.151424,110034944,15532294144,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,scc,3.97314,3.97338,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,topo_sort,0.447266,0.44688,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,backbone,5.13013,5.13677,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,wcc,0.210938,0.211104,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,wcc_grouped,0.388916,0.387808,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,heuristic1,10.3013,10.3014,112132096,15530196992,15642329088,122,144
instances/ratio_1000/instance_500v0_1.60r11.cnf,all,500,800,106,106,129.83,1,982,48,20,heuristic2,9.07178,9.07094,112132096,15530196992,15642329088,113,135
