filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,clingo_sec,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,heuristic3,20.6135,20.613,112132096,15530196992,15642329088,194,243
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,cleanup_device,0.0400391,0.040096,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,total,70.1763,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,read_instance,55.033,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,alloc_graph,0.984131,0.995296,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,scc,7.18335,7.18464,118423552,15523905536,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,topo_sort,1.84326,1.84445,118423552,15523905536,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,backbone,198.92,198.939,120520704,15521808384,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,wcc,0.588867,0.588448,120520704,15521808384,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,wcc_grouped,3.42358,3.42426,122617856,15519711232,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,heuristic1,3112.64,3112.69,124715008,15517614080,15642329088,25941,29156
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,heuristic2,2504.66,2504.71,124715008,15517614080,15642329088,22277,25491
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,heuristic3,4251.5,4251.57,124715008,15517614080,15642329088,22457,25669
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,cleanup_device,0.465576,0.462624,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_108274v178_1.80r0.cnf,all,108274,194893,-1,-1,-1,0,216514,6426,78,total,10143.3,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,read_instance,0.539795,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,alloc_graph,0.192871,0.17504,110034944,15532294144,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,scc,4.4436,4.44422,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,topo_sort,0.944092,0.94256,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,backbone,5.02661,5.03328,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,wcc,0.24707,0.246752,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,wcc_grouped,0.382568,0.382336,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,heuristic1,23.6843,23.686,112132096,15530196992,15642329088,244,284
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,heuristic2,19.0125,19.0121,112132096,15530196992,15642329088,220,262
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,heuristic3,23.2725,23.2727,112132096,15530196992,15642329088,200,240
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,cleanup_device,0.041748,0.041216,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1099v19_1.80r0.cnf,all,1099,1978,-1,-1,-1,0,2168,84,44,total,78.4573,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,read_instance,59.8665,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,alloc_graph,0.987061,1.00576,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,scc,7.29077,7.29187,118423552,15523905536,15642329088,-1,-1
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,topo_sort,1.9812,1.98086,118423552,15523905536,15642329088,-1,-1
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,backbone,208.222,208.244,120520704,15521808384,15642329088,-1,-1
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,wcc,0.607666,0.607136,120520704,15521808384,15642329088,-1,-1
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,wcc_grouped,3.43799,3.44474,122617856,15519711232,15642329088,-1,-1
